微博id,微博正文,头条文章url,原始图片url,微博视频url,发布位置,发布时间,发布工具,点赞数,转发数,评论数
ItnrZsE0O,【好消息！淮安又有3名确诊患者治愈出院！】　　2月9日上午，从市四院传来喜讯，3名新冠肺炎患者走出市四院隔离病区，痊愈出院。截至目前，我市确诊患者已治愈出院5例。　　患者一：　　女性，55岁，清江浦区人，此前在武汉市居住工作10余年。患者1月26日（大年初二）入第四人民医院隔离治疗，综合其症状和新冠病毒检测结果，确诊为新冠肺炎患者。　　患者二：　　男性，76岁，淮安区人，无武汉居住史和旅行史，是我市第二例确诊新冠肺炎患者的父亲，系密切接触者。患者1月26日（大年初二）入第四人民医院隔离治疗，综合其症状和新冠病毒检测结果，确诊为新冠肺炎患者。　　患者三：　　女性，49岁，淮安区人，此前在武汉市从事肉类及水产经营。患者1月29日（大年初五）入第四人民医院隔离治疗，综合其症状和新冠病毒检测结果，确诊为新冠肺炎患者。　　患者住院期间，在市医疗救治专家组和市四院医护救治小组的共同努力下，按照“一人一方案”的原则，实施精准治疗，经过全力救治，3名患者病情恢复良好，临床症状明显好转。连续6天以上没有发热，2次新型冠状病毒核酸检测阴性，肺部CT复查影像炎症明显吸收。目前已符合国家卫生健康委办公厅印发的《新型冠状病毒感染的肺炎诊疗方案（试行第五版）》中的确诊病例解除隔离和出院标准。（融媒体记者：赵启瑞 干石泉 王夏禹 通讯员：倪丽） 原图 ,,http://wx3.sinaimg.cn/large/d58123f2gy1gbpzcwn58nj21900u0ar0.jpg,无,无,2020-02-09 11:21,微博 weibo.com,615,16,170
ItnbKFF0I,【众志成城】抗“疫”先锋队的小喇叭来啦！听听基层人员自编的顺口溜，不仅亲切，还入脑入心！  淮安发布的微博视频  ,,无,无,无,2020-02-09 10:41,微博视频号,111,5,21
ItmFlCH0v,通报十七：淮安市新型冠状病毒感染的肺炎疫情通报　　2020年2月8日0-24时，淮安市新增新型冠状病毒感染的肺炎确诊病例4例，全市累计报告新型冠状病毒感染的肺炎确诊病例44例，已治愈出院2例，对病例相关接触者已全力摸排并采取相应防控措施。目前，我市共管理密切接触者1777人，已解除医学观察692人，1085人尚在观察中。新增病例情况如下：　　病例1：男，49岁，现住淮安区漕运镇盛庄村，无湖北居住史和旅行史，是我市一确诊患者的父亲，系密切接触者。1月29日出现全身酸痛、乏力、头痛、发热等症状，至淮安区三堡乡卫生院就诊；1月31日胸片检查、体温等无明显异常；2月3日，畏寒发热症状加重，当晚至淮安市淮安医院就诊，由120专车送至淮安市楚州中医院隔离观察治疗；2月5日转至淮安市第四人民医院；2月8日被确诊为新型冠状病毒感染的肺炎。　　病例2：男，24岁，现住淮安区淮城街道城南新村，无湖北居住史和旅行史。1月19日、23日同一时段，与我市确诊患者在淮安区浅深浴室洗浴，系密切接触者。1月28日出现鼻塞、流涕、发热症状；2月1日晚至淮安市淮安医院就诊；2月3日咳嗽加重，全身乏力，肌肉酸痛，由120专车送至淮安市楚州中医院隔离观察治疗；2月5日转至淮安市第四人民医院；2月8日被确诊为新型冠状病毒感染的肺炎。　　病例3：女，58岁，现住白马湖农场二分场，无湖北居住史和旅行史。1月28日出现咳嗽、畏寒等症状，服药后症状减轻；2月4日症状加重，至淮安区林集中心卫生院就诊，后由120专车送至淮安市楚州中医院隔离观察治疗；2月7日转至淮安市第四人民医院；2月8日被确诊为新型冠状病毒感染的肺炎。　　病例4：男，38岁，现住淮安区天恒王府小区，无湖北居住史和旅行史。1月19日从上海驾车回淮安；2月1日自觉发热；2月2号下午至淮安区淮城镇卫生院就诊；2月3日-5日在淮安市淮安医院就诊；2月6日自觉无明显好转，前往淮安市第一人民医院就诊，入院隔离观察治疗；2月7日转至淮安市第四人民医院；2月8日被确诊为新型冠状病毒感染的肺炎。　　目前，我市新增确诊病例多集中在密切接触者中，请广大市民务必加强自我防护，非必须不外出，外出必须佩戴口罩，不聚会不聚餐，避免人员集聚。如与已确诊病例或疑似病例有密切接触，尤其是家庭成员，请主动配合做好集中医学观察。如出现发热、咳嗽、咽痛、胸闷、呼吸困难、乏力、腹泻等症状，应及时前往官方公布的指定医院发热门诊就诊。淮安市新型冠状病毒感染的肺炎疫情联防联控工作指挥部办公室2020年2月9日 ,,无,无,无,2020-02-09 09:21,微博 weibo.com,574,21,244
Itmpu0grW,江苏新增29例新型冠状病毒肺炎确诊病例2020年2月8日0-24时，江苏省报告新型冠状病毒肺炎新增确诊病例29例。其中，轻型病例5例，普通型病例24例。新增出院病例8例。新增确诊病例中，南京市6例、无锡市4例、徐州市4例、苏州市3例、南通市1例、连云港市5例、淮安市4例、扬州市1例、镇江市1例。其中，年龄最大的73岁，最小的20岁。男性15人，女性14人。所有病例均已在定点医院救治。截至2月8日24时，江苏省累计报告新型冠状病毒肺炎确诊病例468例。其中，轻型病例23例，普通型病例437例，重型病例5例，危重型病例3例。出院病例51例。确诊病例中，南京市71例、无锡市38例、徐州市56例、常州市31例、苏州市75例、南通市32例、连云港市32例、淮安市44例、盐城市17例、扬州市18例、镇江市12例、泰州市30例、宿迁市12例。重型病例中，南京市1例、徐州市1例、苏州市1例、南通市1例、盐城市1例。危重型病例中，徐州市1例、连云港市1例、淮安市1例。出院病例中，南京市20例、无锡市3例、徐州市3例、常州市5例、苏州市4例、南通市2例、连云港市2例、淮安市2例、盐城市3例、扬州市2例、镇江市1例、泰州市4例。目前，江苏省追踪到密切接触者9324人，已解除医学观察4326人，尚有4998人在接受医学观察。专家提醒：近期尽量不要外出，更要避免集聚。尽量避免使用公共交通，开私家车要注意开窗通风。少去密闭、通风不良的公共场所，特别是不要去麻将馆等空间狭小、通风不好的场所。在外要注意减少公共部位的接触。出门戴口罩，回家先洗手。如果出现发热或咳嗽等症状，可及时拨打12320卫生热线咨询，必要时到定点发热门诊就医，并主动告知前2周的生活轨迹。 ,,无,无,无,2020-02-09 08:42,微博 weibo.com,602,8,83
IthA9fOWw,淮安经济技术开发区关于新型冠状病毒感染的肺炎患者相关接触者的协查通告广大居民：　　2020年2月7日0-24时，省卫健委发布了我区一名患者被确诊为新型冠状病毒感染的肺炎，现将其在公共场所活动情况通告如下：　　患者，男，48岁，汉族，淮阴区人，现住开发区大湖城邦小区，患者无武汉居住和旅行史。　　据初步了解结合患者回忆：患者1月20日0时左右在淮安区浅深休闲酒店洗浴，停留大概12小时，下午17时左右淮阴区三树镇周集村，19时左右回淮阴区新晨佳苑住所；1月21日，在淮阴区三树镇刘庵南路刘庵8组附近；1月22日0时左右回新晨佳苑住所，11时左右在三树镇周吉村二组附近；1月23日14时左右在淮海西路工商银行办理业务，全程戴口罩，14时40分左右离开；1月24日15时至17时左右在淮阴区淮阴医院附近，又分别开车到淮阴区光辉乾城、奥林国际星城附近；1月25日19时30左右打车回大湖城邦；1月26日下午14时左右在韩泰路边乘坐出租车到三树镇周集村，15时左右在路边拦了一辆回城的出租车回大湖城邦；1月27日15时左右到淮阴区锦绣家园附近汇源汗蒸打牌，18时左右离开；1月27下午19时左右前往开发区罗马假日小区附近一药店（康利/成康/维信）和九九大药房购买药品，全程均戴口罩；1月29日下午14时左右至新晨佳苑，17时左右在多瑙河国际公寓聚餐；1月30日10时左右戴口罩在火车北站附近加油站加油， 13时至16时左右在长征路与南昌路十字路口向东附近汽车修理店修理汽车；1月31日下午14时左右自驾前往淮阴医院，因医院就诊人数过多，单独开车前往私人诊所（淮阴区北京如意小区鑫联超市对面第三家）进行输液治疗；2月1日至2月3日均下午14时至16时自驾前往该诊所输液； 2月4日下午14时左右在营中社区卫生服务中心发热门诊就诊，16时到淮阴医院发热门诊就诊。该患者发病前14天内未曾去过农贸市场，家中无宠物，否认野生动物接触史。淮安经济技术开发区新型冠状病毒感染的肺炎疫情防控工作指挥部提醒，为了您和他人的健康，在同一时间段、同一地点可能与患者存在接触的人员，请立即采取如下防护措施：　　1、相关人员看到通知后暂不要外出，居家隔离观察，主动与属地街道村(社区)联系，做好信息登记，监测体温至最后一次与患者发生接触后的14天。如有发热、咳嗽症状请佩戴医用外科口罩就近到网上公布的指定医院发热门诊就诊。　　2、就诊过程中，请全程佩戴口罩，不要乘坐公共交通工具前往，主动告诉医生你可能与确诊的新型冠状病毒感染的肺炎病例密切接触。　　3、居家隔离人员如有需求，请拨打12345电话咨询，健康咨询电话请拨打12320，83600727。淮安经济技术开发区新型冠状病毒感染的肺炎疫情防控工作指挥部办公室2020年2月8日 ,,无,无,无,2020-02-08 20:24,微博 weibo.com,737,26,135
ItgDpFdQZ,@淮安人，2月8日至10日，每晚8：00！7.5万只平价防护口罩网上预约申购！具体详情，戳👇👇  原图 ,,http://wx4.sinaimg.cn/large/d58123f2gy1gbp509e3ybj20u021mkjm.jpg,无,无,2020-02-08 18:00,微博 weibo.com,311,13,240
ItgdUszAr,【#农民工返程啥时出发#？】国务院参事室特邀研究员杨志明：在阻击疫情的大背景下，建议错峰返程、分批复工。①制造业，正月十五后，可按当地政府要求分批复工。②建筑业，2月24日后可逐步返程。③服务业，根据市场恢复情况决定返程时间。④快递、外卖、网约车等行业，随市场回升逐步复工↓ http://t.cn/A6PegCt0 ,,无,无,无,2020-02-08 16:57,微博视频号,38,1,18
IteVcBOXS,【#元宵节宅着就是抗疫#】一则来自朋友圈的提示：元宵节继续在家宅着，#元宵节别让病毒笑话#，“躲得过初一躲不过十五”，一起加油，战胜病毒！（图自网友）  原图 ,,http://wx1.sinaimg.cn/large/d58123f2gy1gboxrtd1m1j20go0m8ab7.jpg,无,无,2020-02-08 13:38,微博 weibo.com,37,5,25
IteGqgSXG,#全民战疫#【#如何区分感冒流感和新冠肺炎#？】你知道如何区分感冒流感和新型冠状病毒感染的肺炎吗？看视频来了解一下吧！via.新华网新华网的秒拍视频  ,,无,无,无,2020-02-08 13:01,微博视频号,8,8,8
ItdXaz46b,【赛跑，在24小时里的每一秒！】“在防控的关键时刻，我们还要坚持坚持再坚持，只有这样，我们才能跟时间和病毒赛跑，争取跑在他们的前头！”你不知道的淮安战疫路上隐形的“逆行者”，看完这个视频，泪目！  淮安发布的微博视频  ,,无,无,无,2020-02-08 11:10,微博视频号,210,23,24
ItdSkCr1z,【#王贺胜任湖北省委常委#】近日，中共中央批准：王贺胜同志任湖北省委委员、常委。  原图 ,,http://wx4.sinaimg.cn/large/d58123f2gy1gbot5k97svj20c617vq65.jpg,无,无,2020-02-08 10:58,微博 weibo.com,38,2,11
ItdFeEm2b,【四部门印发通知：#疫情期间七类涉医犯罪将被严惩#】7日，国家卫健委、最高法、最高检和公安部联合印发通知，提出将严厉打击7类涉医违法犯罪情形，包括殴打、故意伤害、故意杀害医务人员；对医务人员实施撕扯防护用具、吐口水等行为，可能导致医务人员感染新型冠状病毒的情形等。对构成犯罪的，人民检察院应当从快审查批准逮捕、提起公诉。http://t.cn/A6PeyNvE 原图 ,,http://wx4.sinaimg.cn/large/d58123f2gy1gbos7ypsp6j20v20dxjtb.jpg,无,无,2020-02-08 10:26,微博 weibo.com,18,4,0
ItdCJc4vk,【共抗疫情，感谢有您！洪泽这位市民，请收下这封感谢信！】2月6日晚上11点多钟，淮安市洪泽区高良涧街道湖滨社区湖滨花苑小区值班室保安老詹巡逻回来时，发现小区疫情防控检查点桌子下面放着二袋KN95口罩和5公斤酒精，他大声喊了几声，请问是谁把东西放这里了，没有人回应，他就在疫情防控点一直等到12点钟都没有人来领取，于是，他把东西放进了值班室，并将情况向物业和社区领导作了汇报。第二天一大早，湖滨社区邓家俊书记立即安排网格员调取监控录像，可是监控只能隐隐约约地发现是名穿白衣中年男人将东西放下就离开了，这肯定是位做好事不留名的，邓加俊安排工作人员写了封感谢信，张贴在小区门口，感谢这位做好事不留名的爱心人士。via@洪泽论坛 [组图共2张] 原图 ,,"http://ww2.sinaimg.cn/large/d58123f2gy1gbos0v39nmj20eh0jbab0.jpg,http://ww2.sinaimg.cn/large/d58123f2gy1gbos0v4uk9j20j60asgmh.jpg",无,无,2020-02-08 10:20,微博 weibo.com,81,3,20
ItdAqt2Ek,【人社部：#春节延长假期间上班先安排补休#】人社部等7日印发《关于做好新型冠状病毒感染肺炎疫情防控期间稳定劳动关系支持企业复工复产的意见》，对因依法被隔离导致不能提供正常劳动的职工，要指导企业按正常劳动支付其工资；隔离期结束后，对仍需停止工作进行治疗的职工，按医疗期有关规定支付工资。对在春节假期延长假期间因疫情防控不能休假的职工，指导企业应先安排补休，对不能安排补休的，依法支付加班工资。http://t.cn/A6PddV4Q 原图 ,,http://wx1.sinaimg.cn/large/d58123f2gy1gborvnwhd3j20j60gowhs.jpg,无,无,2020-02-08 10:14,微博 weibo.com,14,3,13
Itdfcmjdi,【官方通报】通报十六：淮安市新型冠状病毒感染的肺炎疫情通报2020年2月7日0-24时，淮安市新增新型冠状病毒感染的肺炎确诊病例3例，全市累计报告新型冠状病毒感染的肺炎确诊病例40例，已治愈出院2例，对病例生活轨迹已全力摸排并采取相应防控措施。目前我市共追踪到密切接触者1675人，其中，1097人正在接受隔离医学观察，已解除医学观察578人。新增病例情况如下：　　病例1：男，52岁，现住淮安区车桥镇泾口街上，无湖北居住史和旅行史，1月19日从山东返回淮安；1月28日出现发热、畏寒等症状；1月29日-30日在街上诊所输液治疗；1月31日自觉无症状，在家未出门；2月1日晚上再次发热，至淮安区泾口卫生院就诊，口服抗感冒药；2月3日自觉服药效果不佳，前往淮安市淮安医院就诊，入院隔离观察治疗；2月5日转至淮安市第四人民医院；2月7日被确诊为新型冠状病毒感染的肺炎。　　病例2：男，49岁，现住淮安经济技术开发区大湖城邦小区，无湖北居住史和旅行史。1月20日在淮安区浅深浴室洗浴，下午与我市一名确诊患者有接触；1月27日自觉不适；1月29日晚出现发热、咳嗽症状；1月31日至2月3日驾车前往淮阴区一私人诊所输液治疗；2月4日下午驾车前往淮阴区营中社区卫生服务中心就诊，后转至淮安市淮阴医院，入院隔离观察治疗；2月5日转至淮安市第四人民医院；2月7日被确诊为新型冠状病毒感染的肺炎。　　病例3：男，31岁，现住淮安区富士花苑小区，无湖北居住史和旅行史。1月19日晚到淮安区浅深浴室洗浴，在休闲大厅休息至20日0时许；1月28日出现头痛等不适症状，下午自行开车前往淮安市淮安医院就诊，连续几天发烧；2月1日上午开车前往淮安市楚州中医院就诊，入院隔离观察治疗；2月5日转至淮安市第四人民医院；2月7日被确诊为新型冠状病毒感染的肺炎。　　目前，我市新增确诊病例主要集中在密切接触者中，多起病例在淮安区浅深浴室有过洗浴经历。请广大市民务必加强自我防护，非必须不外出，外出必须佩戴口罩，不聚会不聚餐，避免人员集聚。如与已确诊病例或疑似病例有密切接触，尤其是家庭成员，请主动配合做好集中医学观察。如出现发热、咳嗽、咽痛、胸闷、呼吸困难、乏力、腹泻等症状，应及时前往官方公布的指定医院发热门诊就诊。淮安市新型冠状病毒感染的肺炎疫情联防联控工作指挥部办公室2020年2月8日 ,,无,无,无,2020-02-08 09:22,微博 weibo.com,580,32,250
