微博id,微博正文,头条文章url,原始图片url,微博视频url,发布位置,发布时间,发布工具,点赞数,转发数,评论数
Iujap5qhe,【#多部门调查男子称父亲派车接其回荆州#：#涉派车接子回荆州者已被停职#】据@荆州发布 ：14日晚，一微博网民“Euamoter”网上发帖称“当官的父亲派车接其回荆州”，引发网友广泛关注。经连夜调查，已证实该微博网民真实姓名何昊，其父何炎仿，系荆州市商务局市场运行科科长。14日，何昊在天门完成规定隔离期后，通过其父何炎仿的私人关系，联系一辆由天门来荆州采购物资的顺风车返回荆州，途中在微博上发表相关言论。据荆州市纪委监委介绍，目前，荆州市纪委监委责成派驻纪检监察组会同荆州市商务局党组就此舆情反映的问题展开调查，荆州市商务局党组已对何炎仿作停职处理。 原图 ,,http://wx4.sinaimg.cn/large/9e5389bbly1gbwy9wpu9wj20xr0u0k73.jpg,无,无,2020-02-15 14:17,铀媒,28,4,12
Iuj9z45Iv,【王贺胜：目前#已派出3支国家中医医疗队2220人#】王贺胜：在疫情初期，选派专家到武汉制定治疗方案，目前派出3支国家中医医疗队，达到2220人。坚持中西医结合，突出中医药的特色。湖北地区一半以上的确诊病例都使用中医药治疗。人民日报的微博视频  ,,无,无,无,2020-02-15 14:15,微博视频号,17,4,5
IuiGKe5E4,#苏州[超话]# #抗击新型肺炎我们在行动# #共同战疫# 【常熟史上最硬核的村民广播 】普通话翻译版：啊 各位村民 大家注意啊 这里是我们赵市长江边上的一个村 一共12个队 这段时间呢好多人呆在家里有点憋不住了 都想出去赶骚 怎么出去口罩还不戴 成群结队还要嗑瓜子 晒太阳 这种多么危险 要不要考虑到安全的问题了 啊 还有好多人 啊 小孩回到了乡下的话 你掘点萝卜弄点金花菜青菜 抓紧时间装在车上拿到市里去烧来吃 啊 不要弄来弄去家里那么多人一起聚餐大吃大喝 啊 还有海滩上 认为空气么新鲜 在那又唱又跳 你知不知道长江边上那些船吓死人 啊 现在是外面船头河滩那里全拦掉了 啊 所以说请大家不要走来走去 像赶骚的雄鸡一样赶来赶去 成群结队的聚会 啊 一定要注意安全第一 哇 再坚持坚持 坚持就是胜利 啊    via：徐向东某音创作 http://t.cn/A6PdnDf4 ,,无,无,无,2020-02-15 13:04,微博视频号,193,49,69
Iuiz2a8BR,#抗击新型肺炎我们在行动##共同战疫# 【疫情前线的“夫妻档” 用爱温暖你我】在苏州驰援湖北的医疗队中，许多夫妻两个都是医护人员，一人奔赴湖北，一人留守苏州。他们没有抱怨和后悔，而是默默用爱缩短彼此间的距离。（苏州广电全媒体编辑中心） @苏州新闻  苏州新闻的微博视频  ,,无,无,无,2020-02-15 12:45,微博视频号,20,0,3
IuioT0ij0,#抗击新型肺炎我们在行动# #共同战疫# 【#献给战疫一线最可爱的苏州人#】1月28日以来，苏州先后4次、累计派出341名医护人员前往湖北。目前，他们已奋战在武汉、黄石等地，开展救治工作，牢记使命、全力以赴，打好武汉保卫战、湖北保卫战。同时，苏州本地、我们身边还有更多的人奋战在防控一线。谨以此片致敬苏州抗疫一线的战士们！（来源：苏报融媒蒋恺 徐晋峰 瞿亚健 赵劼 徐淑云 金玲丽 胡艳等） http://t.cn/A6hckftJ ,,无,无,无,2020-02-15 12:20,微博视频号,33,4,4
IuihZa7lS,#生活小妙招# 12个室内绿化种植黑技巧 ，学会后能让你的家绿色春满园，转存吧~ @YouTube热门   YouTube热门的微博视频  ,,无,无,无,2020-02-15 12:03,微博视频号,99,110,7
IuiaC0oqD,#苏州天气#苏州市气象台2020年02月15日10时19分发布大风黄色预警信号：受强冷空气影响，预计15日中午～16日白天我市将出现6～8级，水面阵风9级的偏北大风，请注意防范！http://t.cn/RnZgtVp  原图 ,,http://wx3.sinaimg.cn/large/b2b28b54gy1gbwxthphrlj20j60pkgn2.jpg,无,无,2020-02-15 11:44,360安全浏览器,10,5,3
Iui71v0cP,#抗击新型肺炎我们在行动##共同战疫## 关注江苏新型肺炎疫情# 【#数字化解读苏州疫情#】截止2月14日24时，苏州确诊人数有多少？都分布在哪些地方？戳长图了解吧👇👇👇  原图 ,,http://wx1.sinaimg.cn/large/b2b28b54gy1gbwx2hjj82j20hl1q1acm.jpg,无,无,2020-02-15 11:36,微博 weibo.com,13,3,6
IuhX2t3Yz,#抗击新型肺炎我们在行动# #共同战疫# #送硬核江苏上热搜# #关注江苏新型肺炎疫情# 【刚刚，苏州9名确诊患者出院！】今天上午，63岁的吴老伯跟他9岁的外孙女一起走出苏州市第五人民医院急诊大楼，和祖孙俩一起结伴走出的还有7名确诊患者，至此，苏州已有26名患者治愈出院。治愈出院了，大家都非常开心。一起送上我们的祝福吧~ [组图共4张] 原图 ,,"http://ww4.sinaimg.cn/large/b2b28b54gy1gbwwtaefonj20gw0cjdgw.jpg,http://ww1.sinaimg.cn/large/b2b28b54gy1gbwwtcixlyj20fc08mt9i.jpg,http://ww4.sinaimg.cn/large/b2b28b54gy1gbwwtekqiuj20gg0c9t9z.jpg,http://ww2.sinaimg.cn/large/b2b28b54gy1gbwwtgkp4aj20gw0cogmp.jpg",无,无,2020-02-15 11:11,360安全浏览器,99,6,23
IuhUUDJRj,#抗击新型肺炎我们在行动# #共同战疫# 【初三女孩写信致敬驰援武汉的父亲！“长大我也要当医生！”】苏州市中医医院呼吸科医生周运海，是江苏第五批支援湖北医疗队成员，正在华中科技大学同济医院光谷院区抗“疫”一线奋战。周运海的女儿周楸涵是一名初三学生，她写了一封信致敬父亲！受到父亲的影响，她励志，将来要学医，成为一名白衣天使！@蟹视频  http://t.cn/A6hVItGw ,,无,无,无,2020-02-15 11:06,微博视频号,40,6,4
IuhKup2Xx,#最新疫情##抗击新型肺炎我们在行动##关注江苏新型肺炎疫情# 【最新！苏州确诊病例地点分布】为进一步加强群防群控、联防联控，有效落实综合性防控措施，现将确诊病例涉及地点等有关分布情况通报如下：截至2月14日24时，全市确诊86例，治愈出院17例，目前在院治疗69例，我市所有确诊病例均在市定点医疗机构集中收治。详细分布戳长图👇👇👇 原图 ,,http://wx2.sinaimg.cn/large/b2b28b54gy1gbwvyymt8aj20mi9qbkjl.jpg,无,无,2020-02-15 10:40,iPhone 7,23,5,13
IuhuYjuT4,#抗击新型肺炎我们在行动##共同战疫# 苏州时代新人·战“疫”榜样：苏州341名驰援湖北的“逆行天使” @苏州新闻  苏州新闻的微博视频  ,,无,无,无,2020-02-15 10:02,iPhone 7,40,1,7
IuhfY88St,2月15日疫情通报 最新通报！  ,,无,无,无,2020-02-15 09:25,iPhone 7,394,7,211
IugYWA8QL,#最新疫情##抗击新型肺炎我们在行动##关注江苏新型肺炎疫情# 【江苏新增11例新型冠状病毒肺炎确诊病例】据省卫健委2月15日上午发布：2020年2月14日0-24时，江苏省报告新型冠状病毒肺炎新增确诊病例11例，均为普通型病例。新增出院病例23例。新增确诊病例中，无锡市1例、徐州市1例、苏州市1例、南通市1例、连云港市1例、淮安市4例、盐城市1例、扬州市1例。其中，年龄最大的77岁，最小的19岁。男性2人，女性9人。所有病例均已在定点医院救治，病情平稳。截至2月14日24时，江苏省累计报告新型冠状病毒肺炎确诊病例604例。其中，轻型病例47例，普通型病例547例，重型病例6例，危重型病例4例。出院病例160例。确诊病例中，南京市91例、无锡市52例、徐州市77例、常州市43例、苏州市86例、南通市40例、连云港市46例、淮安市60例、盐城市27例、扬州市21例、镇江市12例、泰州市37例、宿迁市12例。重型病例中，南京市1例、徐州市1例、苏州市1例、南通市1例、淮安市1例、镇江市1例。危重型病例中，徐州市1例、连云港市1例、淮安市1例、盐城市1例。出院病例中，南京市27例、无锡市15例、徐州市20例、常州市11例、苏州市17例、南通市13例、连云港市10例、淮安市11例、盐城市6例、扬州市6例、镇江市2例、泰州市16例、宿迁市6例。目前，江苏省追踪到密切接触者12062人，已解除医学观察8057人，尚有4005人正在接受医学观察。专家提醒：近期仍然要坚持尽量不要外出，更要避免集聚。尽量避免使用公共交通，开私家车要注意开窗通风。少去密闭、通风不良的公共场所，在外要注意减少公共部位的接触。出门戴口罩，回家先洗手。随着企业复工，来苏返苏人员增多，建议要尽快登录“来苏返苏人员健康状况主动申报系统”，每日早晚两次申报健康状况。有条件的企业事业单位，可以统一组织申报。如果出现发热或咳嗽等症状，请尽快到定点发热门诊就医，并主动告知前2周的生活轨迹。 原图 ,,http://wx1.sinaimg.cn/large/b2b28b54gy1gbwsk5vy13j20z70g376v.jpg,无,无,2020-02-15 08:43,iPhone 7,141,26,93
IugJzC9zb,念念不忘，人间烟火。  [组图共9张] 原图 ,,"http://ww2.sinaimg.cn/large/b2b28b54gy1gbwrhm8zhtj20eu0aota9.jpg,http://ww2.sinaimg.cn/large/b2b28b54gy1gbwrhmvcbij20j60f3q5m.jpg,http://ww4.sinaimg.cn/large/b2b28b54gy1gbwrhn761qj20j60hljur.jpg,http://ww3.sinaimg.cn/large/b2b28b54gy1gbwrhnitjsj20j60non0v.jpg,http://ww2.sinaimg.cn/large/b2b28b54gy1gbwrhnx92zj20j60kyn06.jpg,http://ww1.sinaimg.cn/large/b2b28b54gy1gbwrhobtpsj20j60lw0xe.jpg,http://ww3.sinaimg.cn/large/b2b28b54gy1gbwrhoofvtj20j60mf0wn.jpg,http://ww3.sinaimg.cn/large/b2b28b54gy1gbwrhlx730j20j60f8mzq.jpg,http://ww4.sinaimg.cn/large/b2b28b54gy1gbwrhozwcfj20j60cytb3.jpg",无,无,2020-02-15 08:05,iPhone 7,281,135,85
IugG6fwOA,【湖南省纪委通报：张家界#疾控中心科长到泰国躲疫情被撤职#调查】张家界市疾控中心慢性非传染性疾病防治科科长李文杰擅离职守、临阵脱逃，携家人到泰国躲避疫情问题。2020年1月21日，李文杰被抽调到张家界市新冠肺炎疫情防控指挥部，负责疫情信息报送工作。在获悉该市出现一例确诊病例后，李文杰害怕自己及家人被感染，遂从单位取走个人护照，于1月30日携家人乘飞机到泰国躲避。期间，李文杰向单位谎称其母亲和武汉有关人员有接触，自己在老家自行隔离。经多次劝返，李文杰于2月9日下午乘飞机从泰国回到张家界。经查，李文杰对组织不忠诚不老实，擅离职守、临阵脱逃，严重违反政治纪律、组织纪律，给予其撤职处分，涉及其他问题在进一步调查中。市疾控中心党办工作人员熊月凤、市卫健委人事科科长伍燕未严格执行护照集中保管有关规定，被分别给予党内严重警告、党内警告处分。http://t.cn/A6hcXGna ,,无,无,无,2020-02-15 07:56,iPhone 7,41,2,25
Iugzs3hPH,#早安，苏州#  要有足够的勇气去追随自己的内心，因为那里有你真正想要成为的样子～早安！photo by ：骑水鸟的维生素  原图 ,,http://wx2.sinaimg.cn/large/b2b28b54gy1gbwqr77jhwj20u01hcqf8.jpg,无,无,2020-02-15 07:40,iPhone 7,43,9,23
IudHfz671,#晚安，苏州# “平安喜乐，能做到这四个字就已经是很好的一生了。 真希望我们每一个人，都可以被命运厚待。 “  原图 ,,http://wx1.sinaimg.cn/large/b2b28b54gy1gbwe2v8qvuj20sg0ygtav.jpg,无,无,2020-02-15 00:21,iPhone 7,72,17,19
Iudt1uNeo,【#如何科学节约口罩#？跟着张艺兴学起来】张艺兴@努力努力再努力x ：如果你的口罩只是外出或通勤时短暂地戴过，在没有污损、未触碰口罩内部的情况下，在通风处正确存放，口罩是可以再次使用的。科学地重复使用口罩，既要“省”又要“防”，尽可能的保护好自己。#共同战疫#，我们一起努力！ http://t.cn/A6h44auu ,,无,无,无,2020-02-14 23:46,iPhone 7,353,86,76
Iudke3qiY,为苏州加油，向英雄致敬！@苏州新闻 苏州新闻的微博视频  ,,无,无,无,2020-02-14 23:24,iPhone 7,236,27,22
IucUIjaCb,【谢谢！#金银潭医院迎首位自愿献血者#】今天下午两点左右，新冠肺炎康复者施女士来到武汉市金银潭医院，在与医护人员沟通，并填写完相关资料后，两点半开始捐血。她是首位前往金银潭医院自愿捐血的康复患者。施女士2月5日确诊新冠肺炎，从武汉市第八医院转到金银潭医院接受治疗，2月9日治愈出院。她的爸爸于2月3日确诊，目前仍在金银潭医院接受治疗。她看到金银潭医院院长张定宇呼吁：“恳请康复后的患者积极来到医院，伸出胳膊，捐献血浆，共同拯救还在与病魔作斗争的病人”的新闻后，决定来医院捐血浆。目前，包括研究机构、医院呼吁：新冠肺炎康复者年龄在18-60周岁，确诊感染过新型冠状病毒，出院后目前身体状况较好，没有其他不适，并愿意捐献出自己的血浆帮助他人，可携带本人身份证和出院小结联系血浆捐献点献血浆，帮助更多患者。http://t.cn/A6htzYSn ,,无,无,无,2020-02-14 22:21,iPhone 7,60,2,2
IucADEtGv,【安徽#黄山景区向全国医护免票一年#】为致敬抗击疫情中全国医务工作者的无私奉献精神，黄山市文化和旅游局联合黄山风景区管理委员会、黄山市古徽州文化旅游区管委会，黄山旅游发展股份有限公司、黟县徽黄旅游发展（集团）有限公司、黄山京黟旅游开发有限公司等共同发起倡议，黄山市全部A级景区（49家54处）自恢复运营之日起一年内，对全国医护工作者实行门票免费优惠政策。市域内其他非A级收费景区和《徽韵》演艺项目也向全国医护工作者实行免费政策。黄山市所有A级景区免费优惠政策信息优惠对象及内容：全国（含港澳台地区）医护工作者凭本人有效证件（医师证或护士证）及身份证原件，可享受黄山市所有A级景区门票免费优惠政策。优惠时间：景区自恢复运营之日起一年内。参与景区名单：5A级（3家8处）：黄山风景区；皖南古村落—西递、宏村；古徽州文化旅游区—徽州古城、棠樾牌坊群.鲍家花园、唐模、呈坎、潜口民宅。4A级（22家）：花山谜窟、东黄山度假区、翡翠谷、太平湖、九龙瀑、新安江山水画廊、雄村景区、齐云山风景区、赛金花－归园景区、南屏景区、牯牛降、芙蓉谷景区、丰乐湖、新安江滨水旅游区、黄山虎林园、打鼓岭、古城岩、新四军军部、历溪景区、黎阳in巷、屏山景区、祥源-祁红产业文化博览园。3A级（15家）：石门峡景区、许村古村落、三溪风景区、木坑、九龙池、徽州大峡谷、黄山麟圣古文化园、徽州糕饼博物馆、松萝茶文化博览园、徽茶文化博物馆、见明堂博物馆、金紫祠景区、山中天谷景区、徽州印象博物馆、黟县古城景区。2A级（9家）：程大位故居、戴震纪念馆、上丰花果山、夹溪河漂流、木雕楼、五里景区、深冲景区、北岸瞻琪景区、丝绸文化博览园。 原图 ,,http://wx1.sinaimg.cn/large/b2b28b54gy1gbw971u2y9j20u02174dm.jpg,无,无,2020-02-14 21:32,iPhone 7,49,4,23
Iuchf0EnO,【#抗疫MV热血出征#：这一战，我们一定能赢！】 他们按下红手印，从全国各地驰援武汉；他们挺立在疫情面前，从死神手里抢人；他们争分夺秒，不分昼夜建好“火神”再战“雷神”…岂曰无衣，与子同袍！他们普通的中国人，更是勇敢逆行的“战士”。热血出征，卫我同胞。#武汉加油#，中国加油！  http://t.cn/A6hbAJW7 ,,无,无,无,2020-02-14 20:44,iPhone 7,12,1,2
IucgTaaMK,#共同战疫##抗击新型肺炎我们在行动##送硬核江苏上热搜# 【江苏研考、高考有调整！】今天，江苏省教育考试院发布关于疫情防控期间教育招生考试有关工作安排的通告，对疫情防控期间有关教育考试安排工作作推迟和调整，包括研考、高考、专转本、自学考等。详细内容戳下图👇👇👇@苏州教育  [组图共7张] 原图 ,,"http://ww2.sinaimg.cn/large/b2b28b54gy1gbw7ofwp1zj20kn0ocwie.jpg,http://ww3.sinaimg.cn/large/b2b28b54gy1gbw7ogfxjsj20ku112dms.jpg,http://ww1.sinaimg.cn/large/b2b28b54gy1gbw7qqg3nvj20ku0ak400.jpg,http://ww2.sinaimg.cn/large/b2b28b54gy1gbw7ogy3ibj20ku0x3dlg.jpg,http://ww2.sinaimg.cn/large/b2b28b54gy1gbw7ohbhx9j20ku0fw77a.jpg,http://ww3.sinaimg.cn/large/b2b28b54gy1gbw7ohp5mcj20ku0o2780.jpg,http://ww4.sinaimg.cn/large/b2b28b54gy1gbw7oitzzpj20ku0u2442.jpg",无,无,2020-02-14 20:43,iPhone 7,11,9,1
Iuc21wn4U,【心都化了！#隔离病区新生儿哄睡画面#】在武汉儿童医院，有专门为新生儿设立的新冠肺炎隔离病区。视频里这名婴儿是一名新冠肺炎疑似患者，其母亲已经确诊，小家伙只能刚出生就住进隔离区。护士王姗姗穿着厚厚的防护服，平时简单的护理操作也异常艰难，但她还是掌握了和宝宝“沟通”的方式。网友：小可爱要健康长大！（付文）  http://t.cn/A6htfZ69 ,,无,无,无,2020-02-14 20:07,iPhone 7,40,2,10
Iuc0zFG9Q,【#这是14亿人总动员的战争# 每个你都算数！】面对疫情，你以为自己能做的不多。但你眼中的微不足道，却有着特殊的力量。这是一场14亿人“总动员”的战争，每个人都是战士，每个你都算数！为自己，为他们，为中国，加油！#共同战疫# 玉渊谭天的微博视频 @玉渊谭天  ,,无,无,无,2020-02-14 20:03,iPhone 7,18,3,2
