微博id,微博正文,头条文章url,原始图片url,微博视频url,发布位置,发布时间,发布工具,点赞数,转发数,评论数
ItsimwJrc,【国家部委政策速览(2月9日)】国务院:前移疫情防控关口，加强社区网格化管理各地区各有关部门要按照中央既定部署，深化对疫情发展规律的认识，坚持科学防治、依法防治、精准防治，一要及早发现和隔离病毒感染者，有效阻断疫情扩散蔓延。前移疫情防控关口，加强社区网格化管理，将各项防控措施抓早抓小、落细落实。进一步提高检测能力，优化确诊程序、缩短确诊时间，实行边诊边治。二要千方百计保障医疗服务供给，确保感染患者得到及时收治。科学配备医疗资源和物资储备，做好各项应对预案。加强对一般发热病人、疑似病例和确诊患者的分类管理，避免交叉感染。按照全国一盘棋的原则，科学有序调配医疗技术力量。三要积极探索和总结推广有效治疗方法，科学治疗患者。及时将临床实践中证明有效的抗病毒治疗、对症支持治疗及综合治疗等运用到临床救治工作中。加快诊断试剂、药物、疫苗和新治疗方法的临床研究，丰富治疗手段，提高治愈率。四要集中优势资源和技术力量，努力提高重症患者救治成功率。选择区域内综合实力最强的医院作为重症患者集中救治医院。按照“一人一案”制定医疗救治方案，提高救治的科学性和精准性。重点落实患者日评估、多学科综合救治、定期巡诊会诊等工作制度，保证患者救治质量。http://t.cn/A6hvjTJD ,,无,无,无,2020-02-09 23:41,iPhone客户端,12,3,0
ItshpaZhb,"#共同战疫# 【新冠肺炎防控知识手册——生活防护】#加油,大盐城#  盐城发布的微博视频  ",,无,无,无,2020-02-09 23:38,微博视频号,13,5,1
ItsfJs96K,"#共同战疫# 【新冠肺炎防控知识手册——个人防护】#加油,大盐城#  盐城发布的微博视频  ",,无,无,无,2020-02-09 23:34,微博视频号,9,2,0
ItsdOCbSA,"#共同战疫# 【新冠肺炎防控知识手册——工作防护】#加油,大盐城#  盐城发布的微博视频  ",,无,无,无,2020-02-09 23:29,微博视频号,7,1,0
Its5igoC7,"#加油,大盐城# 【今天，盐城39名医护人员火速集结再援湖北！】2月9日，我市39名医护人员火速集结分别参加第五批江苏援湖北医疗队和第三批国家中医医疗队，启程奔赴湖北抗疫一线。市委书记、市人大常委会主任戴源，市委副书记、市长曹路宝前往送行，为“最美逆行者”加油，盼不负重托、早日平安凯旋。http://t.cn/A6hv0HaX [组图共8张] 原图 ",,"http://ww2.sinaimg.cn/large/005YGkF1ly1gbqjvqu167j30zk0npqba.jpg,http://ww2.sinaimg.cn/large/005YGkF1ly1gbqjvrqf7dj30zk0npaii.jpg,http://ww1.sinaimg.cn/large/005YGkF1ly1gbqjvq11c6j30zk0npgtm.jpg,http://ww2.sinaimg.cn/large/005YGkF1ly1gbqjvs6tekj30zk0npwm1.jpg,http://ww2.sinaimg.cn/large/005YGkF1ly1gbqjvsqr2aj30zk0oy13o.jpg,http://ww4.sinaimg.cn/large/005YGkF1ly1gbqjvpc087j30zk0pbjz4.jpg,http://ww3.sinaimg.cn/large/005YGkF1ly1gbqjvtcep9j30zk0npwkl.jpg,http://ww2.sinaimg.cn/large/005YGkF1ly1gbqjvtsigjj30zk0n17aq.jpg",无,无,2020-02-09 23:08,iPhone客户端,371,14,61
ItrFykzPm,病毒通过气溶胶传播？还能开窗通风吗？答案来了！@人民日报  [组图共9张] 原图 ,,"http://ww3.sinaimg.cn/large/005YGkF1ly1gbqi1q2u2xj30go0go76f.jpg,http://ww4.sinaimg.cn/large/005YGkF1ly1gbqi1r1swnj30go0gotaw.jpg,http://ww1.sinaimg.cn/large/005YGkF1ly1gbqi1ravhlj30go0godi7.jpg,http://ww3.sinaimg.cn/large/005YGkF1ly1gbqi1pukgxj30go0go417.jpg,http://ww3.sinaimg.cn/large/005YGkF1ly1gbqi1rliagj30go0go771.jpg,http://ww2.sinaimg.cn/large/005YGkF1ly1gbqi1ruqt6j30go0gomzl.jpg,http://ww4.sinaimg.cn/large/005YGkF1ly1gbqi1s1vrgj30go0go40p.jpg,http://ww3.sinaimg.cn/large/005YGkF1ly1gbqi1sb2p1j30go0go40u.jpg,http://ww3.sinaimg.cn/large/005YGkF1ly1gbqi1smzqwj30go0gon03.jpg",无,无,2020-02-09 22:05,iPhone客户端,8,0,5
Itr6Jb5K8,"【市一院驰援武汉医疗队“90后”队员严万里——“我唯一能做的，就是加快速度抢救病人。”】市一院驰援武汉医疗队是一支比较年轻的队伍，年龄最大的37岁，最小的25岁，平均年龄31.6岁。在这支队伍中，有两位男护士，分别是王玮和严万里。其中市一院ICU二病区的护士严万里，正是年龄最小的那个。2月8日，记者电话连线了这位工作才三年的男护士，了解了他在武汉抗击新冠肺炎的情况。#加油,大盐城#  http://t.cn/A6hvGLBQ 原图 ",,http://wx1.sinaimg.cn/large/005YGkF1ly1gbqfkexlrnj30go0cidhv.jpg,无,无,2020-02-09 20:39,iPhone客户端,27,1,6
Itq1Mr8HG,【一图看懂！#出门购物如何全流程防护#】手机横过来，#出门购物全流程防护指南#来了↓↓有用，转存！ @人民日报  原图 ,,http://wx3.sinaimg.cn/large/005YGkF1ly1gbqasypyq3j30k03qnaoi.jpg,无,无,2020-02-09 17:54,iPhone客户端,15,4,3
ItpzenrnD,【你是密切接触者吗？输入姓名和身份证号码，快来查！】目前，公众普遍关心自己感染新型冠状病毒肺炎的可能性有多大。是否与确诊、疑似病人同乘一个航班，一列火车，一个大巴，难道只能盯着“急寻同乘”的信息惴惴不安？好消息是，从2月8日晚间起，公众可以通过“密切接触者测量仪”（公众版），自主查询自己是否属于“密切接触者”。戳🔗http://t.cn/A6Pk2JDV或者微信扫描下方二维码公众只要输入姓名和身份证号码，就能知道自己是不是密切接触者。查询结果如显示是正常人员，那么恭喜您，为您的有效防护点赞。如果是密切接触者，您也不必过分担心，暂时不要外出，加强隔离防护，如有身体不适请及时就医。 [组图共2张] 原图 ,,"http://ww3.sinaimg.cn/large/005YGkF1ly1gbq8rrr16ej30a70c70ur.jpg,http://ww2.sinaimg.cn/large/005YGkF1ly1gbq8rre75ej30tt1lub1i.jpg",无,无,2020-02-09 16:44,iPhone客户端,22,15,3
Itpd6aBNI,"【除湖北以外地区，新增确诊病例连续第5日呈下降态势。】据国家卫健委数据统计，2月8日0—24时，全国除湖北以外地区新增确诊病例509例，连续第5日呈下降态势。而过去5日这一数据分别为：890例（3日）、731例（4日）、707例（5日）、696例（6日）、558例（7日）。希望数字越来越小！#共同战疫##加油,大盐城# ",,无,无,无,2020-02-09 15:49,iPhone客户端,23,2,9
ItoF3aL4r,"#关注新型冠状病毒肺炎疫情# 怎么判断是不是“无症状感染者”？看完这些就明白了！#加油,大盐城#  [组图共9张] 原图 ",,"http://ww3.sinaimg.cn/large/005YGkF1gy1gbq013mfy9j30p00ttwlh.jpg,http://ww2.sinaimg.cn/large/005YGkF1gy1gbq013mi1cj30p00qe0xc.jpg,http://ww2.sinaimg.cn/large/005YGkF1gy1gbq013nl4lj30p00pv0xm.jpg,http://ww4.sinaimg.cn/large/005YGkF1gy1gbq013nlq7j30p00pmq7j.jpg,http://ww1.sinaimg.cn/large/005YGkF1gy1gbq013o0zlj30p00qjagm.jpg,http://ww1.sinaimg.cn/large/005YGkF1gy1gbq013pa42j30p00p4dl9.jpg,http://ww2.sinaimg.cn/large/005YGkF1gy1gbq013xg16j30p00tt108.jpg,http://ww3.sinaimg.cn/large/005YGkF1gy1gbq013wpxtj30p00q00zj.jpg,http://ww3.sinaimg.cn/large/005YGkF1gy1gbq013wwe9j30p00ttgtd.jpg",无,无,2020-02-09 14:26,微博 weibo.com,41,12,2
ItoDl5lhs,#加油，大盐城# “逆行者”再出征！今天上午，盐城第二批30名医护人员驰援湖北。此次出发的医护人员分别来自市第三人民医院、建湖县人民医院、滨海县人民医院。向始终奋战在一线的医护工作者们致敬！市委、市政府和830万盐城人民是你们的坚强后盾！希望你们能早日平平安安回家！#武汉加油# [组图共17张] 原图 ,,"http://ww1.sinaimg.cn/large/005YGkF1ly1gbq49oj8hbj30zk0qotds.jpg,http://ww4.sinaimg.cn/large/005YGkF1ly1gbq49s5o5cj30zk0npqa6.jpg,http://ww3.sinaimg.cn/large/005YGkF1ly1gbq49sesesj30m80f5gop.jpg,http://ww3.sinaimg.cn/large/005YGkF1ly1gbq49qeryoj30u00eh78b.jpg,http://ww2.sinaimg.cn/large/005YGkF1ly1gbq49qq6m3j30zk0myjxk.jpg,http://ww2.sinaimg.cn/large/005YGkF1ly1gbq49r0ju2j30zk0nptdh.jpg,http://ww4.sinaimg.cn/large/005YGkF1ly1gbq49r84v4j30zk0nrgq1.jpg,http://ww2.sinaimg.cn/large/005YGkF1ly1gbq49rmd28j30pc0gtqk5.jpg,http://ww4.sinaimg.cn/large/005YGkF1ly1gbq49rvojaj30zk0r7tfk.jpg,http://ww4.sinaimg.cn/large/005YGkF1ly1gbq4b4a3x1j30zk0ld7ab.jpg,http://ww3.sinaimg.cn/large/005YGkF1ly1gbq49orwfij30sl0h60zp.jpg,http://ww2.sinaimg.cn/large/005YGkF1ly1gbq49p5dwuj30qx0h94qp.jpg,http://ww2.sinaimg.cn/large/005YGkF1ly1gbq49pq4t4j30pm0h11kx.jpg,http://ww3.sinaimg.cn/large/005YGkF1ly1gbq49q4nt0j30qh0eh7qs.jpg,http://ww4.sinaimg.cn/large/005YGkF1ly1gbq4c1s7d6j30ph0ga4qp.jpg,http://ww2.sinaimg.cn/large/005YGkF1ly1gbq49obtmmj30vp0hae81.jpg,http://ww1.sinaimg.cn/large/005YGkF1ly1gbq4c1056nj30pu0gxttk.jpg",无,无,2020-02-09 14:21,iPhone客户端,135,11,34
ItorF7l00,#共同战疫# #武汉加油# 老年人怎么防疫？看这组漫画就够了，快转给爸妈！  [组图共6张] 原图 ,,"http://ww3.sinaimg.cn/large/005YGkF1gy1gbpznkcgnxg30hs3vt7l7.gif,http://ww2.sinaimg.cn/large/005YGkF1gy1gbpznkc6a1g30hs28uqey.gif,http://ww3.sinaimg.cn/large/005YGkF1gy1gbpznkdzxsg30hs279wpz.gif,http://ww4.sinaimg.cn/large/005YGkF1gy1gbpznkevxjg30hs1qr7do.gif,http://ww2.sinaimg.cn/large/005YGkF1gy1gbpznkasp1g30hs1cvah6.gif,http://ww1.sinaimg.cn/large/005YGkF1gy1gbpznkd6peg30hs29iwpz.gif",无,无,2020-02-09 13:53,微博 weibo.com,13,3,4
ItnrXpmTv,【“复工”高能宝典，请收藏】#加油，大盐城# 眼下，一些岗位需要复工，但抗疫还在继续，大家离开家的避风港，知道怎么保护自己吗？别害怕！快来熟记宝典，绷紧安全这根弦速戳图↓↓↓  [组图共6张] 原图 ,,"http://ww3.sinaimg.cn/large/005YGkF1gy1gbpz6i6g8gg30hs1xowhw.gif,http://ww2.sinaimg.cn/large/005YGkF1gy1gbpz6i4bjxg30hs0zjwfx.gif,http://ww2.sinaimg.cn/large/005YGkF1gy1gbpz6i8f28g30hs2nbq87.gif,http://ww1.sinaimg.cn/large/005YGkF1gy1gbpz6i7hbug30hs2k7wkd.gif,http://ww4.sinaimg.cn/large/005YGkF1gy1gbpz6i670ag30hs1jr413.gif,http://ww1.sinaimg.cn/large/005YGkF1gy1gbpz6i7mf8g30hs36wdlr.gif",无,无,2020-02-09 11:21,微博 weibo.com,17,5,4
Itnac73v1,"【刚刚，盐城第二批援助湖北医疗队出征！】2月9日上午10时许，盐城市第二批援助湖北医疗队30名医护人员，在市第三人民医院南院集结出征。市委书记、市人大常委会主任戴源和市委副书记、市长曹路宝前往送行，为“最美逆行者”点赞，盼不负重托、早日平安凯旋！第二批医疗队共10名医生、20名护士，分别来自市第三人民医院、建湖县人民医院、滨海县人民医院。#加油,大盐城##共同战疫# [组图共3张] 原图 ",,"http://ww1.sinaimg.cn/large/005YGkF1gy1gbpy5g1yzhj30zk0npgty.jpg,http://ww3.sinaimg.cn/large/005YGkF1gy1gbpy5fo9kwj30zk0npqa6.jpg,http://ww1.sinaimg.cn/large/005YGkF1gy1gbpy5gkhdzj30zk1r1as9.jpg",无,无,2020-02-09 10:37,iPhone客户端,421,35,100
ItmuarBHq,#关注新型冠状病毒肺炎疫情# 【江苏新增29例新型冠状病毒肺炎确诊病例（2.9）】据省卫健委2月9日上午发布：　　2020年2月8日0-24时，江苏省报告新型冠状病毒肺炎新增确诊病例29例。其中，轻型病例5例，普通型病例24例。新增出院病例8例。新增确诊病例中，南京市6例、无锡市4例、徐州市4例、苏州市3例、南通市1例、连云港市5例、淮安市4例、扬州市1例、镇江市1例。其中，年龄最大的73岁，最小的20岁。男性15人，女性14人。所有病例均已在定点医院救治。截至2月8日24时，江苏省累计报告新型冠状病毒肺炎确诊病例468例。其中，轻型病例23例，普通型病例437例，重型病例5例，危重型病例3例。出院病例51例。确诊病例中，南京市71例、无锡市38例、徐州市56例、常州市31例、苏州市75例、南通市32例、连云港市32例、淮安市44例、盐城市17例、扬州市18例、镇江市12例、泰州市30例、宿迁市12例。重型病例中，南京市1例、徐州市1例、苏州市1例、南通市1例、盐城市1例。危重型病例中，徐州市1例、连云港市1例、淮安市1例。出院病例中，南京市20例、无锡市3例、徐州市3例、常州市5例、苏州市4例、南通市2例、连云港市2例、淮安市2例、盐城市3例、扬州市2例、镇江市1例、泰州市4例。@健康江苏微博 http://t.cn/A6PFtrmm ,,无,无,无,2020-02-09 08:53,360安全浏览器,87,4,27
Itmnjw1uj,#全国累计确诊新冠肺炎37198例#【#全国新增2656例新冠肺炎#】2月8日0—24时，31个省（自治区、直辖市）和新疆生产建设兵团报告，新增确诊病例2656例（湖北2147例），新增重症病例87例（湖北52例），新增死亡病例89例（湖北81例，河南2例，河北、黑龙江、安徽、山东、湖南、广西各1例），新增疑似病例3916例（湖北2067例）。当日新增治愈出院600例（湖北324例），解除医学观察的密切接触者31124人。截至2月8日24时，据31个省（自治区、直辖市）和新疆生产建设兵团报告，现有确诊病例33738例（其中重症病例6188例），累计治愈出院病例2649例（黑龙江核减1例），累计死亡病例811例，累计报告确诊病例37198例（山西、黑龙江、河南、海南各核减1例），现有疑似病例28942例。累计追踪到密切接触者371905人，尚在医学观察的密切接触者188183人。累计收到港澳台地区通报确诊病例53例：香港特别行政区26例（死亡1例），澳门特别行政区10例（治愈出院1例），台湾地区17例（治愈出院1例）。 原图 ,,http://wx1.sinaimg.cn/large/005YGkF1ly1gbpuofmv0dj30hs0vmtgk.jpg,无,无,2020-02-09 08:36,iPhone客户端,17,0,15
Itit4eiXd,#共同战疫# 省人社厅会同省卫健委昨日联合下发通知，明确奋战在疫情防控斗争一线的专家和医护人员参加职称评审时可享受系列倾斜政策，激励关爱疫情防控斗争一线专家和医护人员  [组图共2张] 原图 ,,"http://ww4.sinaimg.cn/large/005YGkF1gy1gbpd6uhz6ij30hs0dedj4.jpg,http://ww2.sinaimg.cn/large/005YGkF1gy1gbpd6uiwz8j30hs0c541s.jpg",无,无,2020-02-08 22:40,微博 weibo.com,26,2,1
ItirflMIa,【国家部委政策速览(2月8日)】http://t.cn/A6PkifSz财政部、税务总局：明确疫情防控有关捐赠税收政策企业和个人通过公益性社会组织或者县级以上人民政府及其部门等国家机关，捐赠用于应对新型冠状病毒感染的肺炎疫情的现金和物品，允许在计算应纳税所得额时全额扣除。企业和个人直接向承担疫情防治任务的医院捐赠用于应对新型冠状病毒感染的肺炎疫情的物品，允许在计算应纳税所得额时全额扣除。捐赠人凭承担疫情防治任务的医院开具的捐赠接收函办理税前扣除事宜。单位和个体工商户将自产、委托加工或购买的货物，通过公益性社会组织和县级以上人民政府及其部门等国家机关，或者直接向承担疫情防治任务的医院，无偿捐赠用于应对新型冠状病毒感染的肺炎疫情的，免征增值税、消费税、城市维护建设税、教育费附加、地方教育附加。国家机关、公益性社会组织和承担疫情防治任务的医院接受的捐赠，应专项用于应对新型冠状病毒感染的肺炎疫情工作，不得挪作他用。 ,,无,无,无,2020-02-08 22:35,iPhone客户端,14,1,0
Itii6CeOh,"【#9种口罩错误戴法#，要当心】口罩未贴合面部，戴口罩不分正反，摘口罩时触碰口罩外侧…这些错误做法会增加染病风险。#口罩的错误戴法#及纠正↓↓转发提醒！ #加油,大盐城#  [组图共9张] 原图 ",,"http://ww2.sinaimg.cn/large/005YGkF1gy1gbpcckmyxvj30j60pkjtq.jpg,http://ww1.sinaimg.cn/large/005YGkF1gy1gbpccknft7j30j60pk769.jpg,http://ww3.sinaimg.cn/large/005YGkF1gy1gbpcckqiifj30j60pkdhz.jpg,http://ww3.sinaimg.cn/large/005YGkF1gy1gbpcckoy5sj30j60pkmyv.jpg,http://ww4.sinaimg.cn/large/005YGkF1gy1gbpccknwd1j30j60pk414.jpg,http://ww3.sinaimg.cn/large/005YGkF1gy1gbpcckwz4dj30j60pkace.jpg,http://ww1.sinaimg.cn/large/005YGkF1gy1gbpcckx243j30j60pkmz9.jpg,http://ww2.sinaimg.cn/large/005YGkF1gy1gbpcckxp5zj30j60pkac4.jpg,http://ww2.sinaimg.cn/large/005YGkF1gy1gbpcckx8g5j30j60pkq55.jpg",无,无,2020-02-08 22:13,微博 weibo.com,10,2,4
