微博id,微博正文,头条文章url,原始图片url,微博视频url,发布位置,发布时间,发布工具,点赞数,转发数,评论数
Iu86l0F9Z,#江苏播报##共同战疫#【江苏支援黄石医疗队战前动员】 2月13日晚，江苏省援黄医疗支援队召开了战前动员会，为14日起援黄医护人员进入一线开展工作鼓劲加油。会上对支援黄石市区的186名医护人员做了安排部署，医生代表和护士代表作了表态发言，前方指挥部总指挥鲁翔做了动员讲话。（@黄石日报）http://t.cn/A6hbuG9M ,,无,无,无,2020-02-14 10:06,微博视频号,23,3,4
Iu81rxnCR,【等春来，我们好好拥抱】疫情，让人和人隔开很远，却让心与心贴得更近。隔离病毒，但不隔绝爱。2月14日，在今天这个日子，爱有了特殊的意义。等春来，摘下口罩，我们好好拥抱。#等春来你最想见谁#？  人民日报的微博视频  ,,无,无,无,2020-02-14 09:54,微博视频号,8,6,1
Iu7MXcWir,#江苏播报##共同战疫#【江苏医疗队正式接管武汉方舱医院】2月13日，第五批江苏援湖北医疗队省队302人和国家紧急医学救援队37人共同接管武汉体育中心方舱医院的560张床位，当睌开始收治患者。JSTV荔枝视频的秒拍视频  ,,无,无,无,2020-02-14 09:19,微博视频号,83,7,3
Iu7yDAZX1,#江苏疫情通报#【2月14日最新通报：江苏新增23例新型冠状病毒肺炎确诊病例】2020年2月13日0-24时，江苏省报告新型冠状病毒肺炎新增确诊病例23例。其中，轻型病例2例，普通型病例21例。新增出院病例6例。新增重型病例1例（原为普通型病例），新增危重型病例1例（原为重型病例）。新增确诊病例中，南京市1例、无锡市2例、徐州市5例、常州市5例、南通市1例、连云港市3例、淮安市5例、盐城市1例。其中，年龄最大的80岁，最小的22岁。男性11人，女性12人。所有病例均已在定点医院救治，病情平稳。截至2月13日24时，江苏省累计报告新型冠状病毒肺炎确诊病例593例。其中，轻型病例47例，普通型病例536例，重型病例6例，危重型病例4例。出院病例137例。确诊病例中，南京市91例、无锡市51例、徐州市76例、常州市43例、苏州市85例、南通市39例、连云港市45例、淮安市56例、盐城市26例、扬州市20例、镇江市12例、泰州市37例、宿迁市12例。重型病例中，南京市1例、徐州市1例、苏州市1例、南通市1例、淮安市1例、镇江市1例。危重型病例中，徐州市1例、连云港市1例、淮安市1例、盐城市1例。出院病例中，南京市26例、无锡市9例、徐州市17例、常州市11例、苏州市17例、南通市10例、连云港市6例、淮安市6例、盐城市6例、扬州市6例、镇江市2例、泰州市15例、宿迁市6例。目前，江苏省追踪到密切接触者11849人，已解除医学观察7540人，尚有4309人正在接受医学观察。专家提醒：近期仍然要坚持尽量不要外出，更要避免集聚。尽量避免使用公共交通，开私家车要注意开窗通风。少去密闭、通风不良的公共场所，在外要注意减少公共部位的接触。出门戴口罩，回家先洗手。随着企业复工，来苏返苏人员增多，建议要尽快登录“来苏返苏人员健康状况主动申报系统”，每日早晚两次申报健康状况。有条件的企业事业单位，可以统一组织申报。如果出现发热或咳嗽等症状，请尽快到定点发热门诊就医，并主动告知前2周的生活轨迹。 原图 ,,http://wx2.sinaimg.cn/large/a5f5fd2aly1gbvmz9koigj20fj0fhmz0.jpg,无,无,2020-02-14 08:43,无,21,10,13
Iu7aXhJIr,#早安·江苏#【14-15日全省有一次大范围雨雪过程，将出现大风降温天气】今天全省大部分地区阴有阵雨，其中本省西北部地区夜里小到中雨转中雪；今晨沿淮及淮河以南大部分地区有雾或浓雾，全省东到东南风3-4级，今天最高温度：沿江和苏南地区18~19℃，其它地区16℃左右，明晨最低温度：淮北地区0~-1℃，其它地区1~2℃。（图片：@玩玩而已zyy） [组图共9张] 原图 ,,"http://ww2.sinaimg.cn/large/a5f5fd2aly1gbvlagf3cxj20j6079mxp.jpg,http://ww3.sinaimg.cn/large/a5f5fd2aly1gbvlag6gvmj20j607pwf0.jpg,http://ww4.sinaimg.cn/large/a5f5fd2aly1gbvlagmw1lj20j606qmxo.jpg,http://ww2.sinaimg.cn/large/a5f5fd2aly1gbvlagt2tij20j60bijs8.jpg,http://ww1.sinaimg.cn/large/a5f5fd2aly1gbvlah1vrqj20j608g3z6.jpg,http://ww2.sinaimg.cn/large/a5f5fd2aly1gbvlah815ij20j60a53z2.jpg,http://ww4.sinaimg.cn/large/a5f5fd2aly1gbvlahfli4j20j60bndgv.jpg,http://ww4.sinaimg.cn/large/a5f5fd2aly1gbvlahlnwdj20j608cmxq.jpg,http://ww3.sinaimg.cn/large/a5f5fd2aly1gbvlahst5uj20j6082q3i.jpg",无,无,2020-02-14 07:45,无,3,3,0
Iu3xusTld,#夜思#【平安归来！南京#交警沿途敬礼援鄂医疗队#】700名江苏儿女星夜集结，再次出征！2月13日，第七批江苏援湖北医疗队出征，前往武汉紧急驰援。在医疗队赶往南京禄口机场的途中，沿路多名交警看到医疗队车辆经过时，立正抬手敬礼，向“逆行战士”致敬。英雄加油，等你凯旋！现代快报快快看视频的微博视频  ,,无,无,无,2020-02-13 22:30,微博视频号,71,12,14
Iu2H39CcH,【权威发布！江苏省疫情防控期间职工工资报酬权益相关政策问答】省人力资源社会保障厅对疫情期间企业用工指导服务和职工权益保障等方面，明确了有关政策口径和执行标准。省政府办公厅政务公开办联合省人力资源社会保障厅，为您作简明问答。  原图 ,,http://wx2.sinaimg.cn/large/a5f5fd2agy1gbv1i5qph1j20ku6sg4qp.jpg,无,无,2020-02-13 20:20,无,10,35,7
Iu2bjrXyI,#生活提示#转存！武汉#疾控专家教你家庭预防性消毒#，戳视频↓武汉疾控的微博视频  ,,无,无,无,2020-02-13 19:02,微博视频号,4,3,1
Iu22zcG6J,#及时关注#【江苏疑似或确诊孕产妇产检和住院分娩定点医院名单公布】2月12日，国家卫健委妇幼健康司公布各省（区、市）新型冠状病毒感染疑似或确诊孕产妇产检和住院分娩定点医院名单。截至2020年2月11日，江苏疑似或确诊孕产妇产检和住院分娩定点医院名单有这些：省级：　　南京市第二医院（江苏省传染病医院）、　　无锡市传染病医院、　　徐州医科大学附属医院、　　常州市第三人民医院、　　苏州市第五人民医院、　　苏州大学附属第一医院、　　南通大学附属医院、　　连云港市第一人民医院、　　淮安市第一人民医院、　　盐城市第一人民医院、　　扬州市传染病医院、　　苏北人民医院、　　镇江市传染病医院、　　江苏大学附属医院、　　泰州市人民医院、　　宿迁市人民医院、　　宿迁市第一人民医院　　地市级：　　南京市第二医院（江苏省传染病医院）、　　无锡市传染病医院、　　徐州医科大学附属医院、　　常州市第三人民医院、　　苏州市第五人民医院、　　苏州大学附属第一医院、　　南通大学附属医院、　　连云港市第一人民医院、　　淮安市第一人民医院、　　盐城市第一人民医院、　　扬州市传染病医院、　　苏北人民医院、　　镇江市传染病医院、　　江苏大学附属医院、　　泰州市人民医院、　　宿迁市人民医院、　　宿迁市第一人民医院 原图 ,,http://wx4.sinaimg.cn/large/a5f5fd2agy1gbupvc94trj20dw0dw7aq.jpg,无,无,2020-02-13 18:41,无,9,3,6
Iu1O5xLHq,#武汉日记#【#现在的武汉什么样#？ 网友：看着看着就哭了】20天过去了，留在武汉的普通人，在怎样生活？发烧的朋友，病危的父亲，仍在坚持工作的外卖小哥……“我想和你一起，等待好消息传遍神州大地的那一天。那时，我会摘下口罩，和你拥抱。”微博视频博主@林晨同学Hearing 催泪纪录↓↓http://t.cn/A6hUaS9k ,,无,无,无,2020-02-13 18:05,微博视频号,12,3,2
Iu1uPam0A,#江苏播报#【江苏两部门印发《通知》：疫情防控中做好及时奖励工作】2月13日，省委组织部、省人力资源和社会保障厅印发《关于做好新冠肺炎疫情防控中表现突出的机关事业单位工作人员和集体奖励工作的通知》，要求全省各级党委组织部门、人力资源和社会保障部门及行业主管部门（单位）要主动服务大局，认真履行职责，切实做好及时奖励工作，凝聚起众志成城、共克时艰的强大正能量。《通知》明确，奖励对象主要为：奋战在疫情防控一线，照护病患表现突出的；积极开展疫苗研发等相关科研工作，取得显著成绩的；深入疫情防控一线，靠前指挥发挥重要作用的；协调调度有力，为疫情防控提供充分保障等事迹突出的个人和集体（包括备案制管理和编外人员以及临时成立的机构或团队）。对符合奖励条件的已故人员，可以追授奖励。《通知》指出，及时奖励工作坚持以疫情防控为中心，本着“少而精”“立标杆、树典型”的原则，重点奖励在疫情防控第一线作出突出贡献的个人和集体，着力发挥典型示范引领作用。各级机关事业单位及其主管部门、事业单位人事综合管理部门应科学制定奖励方案，提出拟奖励名单和奖励种类，依据奖励权限及时作出奖励决定。疫情防控期间可优化审批程序，提高工作实效。《通知》规定，对在疫情防控工作中贡献突出、成绩显著，受到各级党委、政府或者表彰奖励主管部门综合性表彰奖励的先进集体，在2020年年度考核中优秀等次比例可适当提高，定期奖励的嘉奖比例可同时提高。对赴湖北等疫情危重地区，支援当地抗击疫情的医务人员及其他工作人员，在2020年年度考核中被评为优秀等次的，可以不占用所在单位优秀比例（名额）。《通知》要求，加强宣传引导，密切关注、跟踪了解在抗击疫情工作中涌现出来的重大典型。对贡献突出、具有代表性的先进典型，要及时收集整理事迹材料，根据功绩，按照规定进行及时奖励，并加大宣传报道和事迹宣讲力度。 原图 ,,http://wx1.sinaimg.cn/large/a5f5fd2aly1gbuvs3ssqej20dw0dwdh0.jpg,无,无,2020-02-13 17:17,无,8,2,4
Iu1mph0Vq,#民生直达# 【开设临时班车、定制公交……江苏多地企业这样保障复工员工出行安全】目前，江苏各地陆续有企业复工。不少员工以前上下班都是公交出行，眼下，如何避免公交出行交叉感染？据了解，在恢复生产的同时，江苏多家企业采取开设临时班车、定制公交等方式，从上班途中开始，就为复工人员把好防疫“安全关”。 ,,无,无,无,2020-02-13 16:57,无,4,0,1
Iu1djuFRu,#身边感动#【江苏宜兴一对母子匿名捐赠1000万元：想为抗疫出点力】2月10日下午，一对不愿透露姓名的母子，以个人名义向宜兴慈善会捐赠了1000万元，用于抗击疫情。在捐赠现场，这位母亲一再强调不要透露姓名。“我是宜兴人，受惠于改革开放，事业小有所成，现在疫情防控形势严峻，虽然我们不在一线，但心是火热的，只想出点力、尽点心。” 原图 ,,http://wx3.sinaimg.cn/large/a5f5fd2agy1gbuuz0pk92j20hs0l2dpi.jpg,无,无,2020-02-13 16:34,无,171,24,27
Iu0XGz3JZ,#文体资讯# 【南京景点向全国医务人员免费开放一年】南京市文化和旅游局联合中山陵园管理局、南京旅游集团、南京文投集团向全市旅游景区、博物馆等文旅单位发出倡议，对全国所有医务工作者实行免费参观游览政策、提供系列免费贴心服务。景区、博物馆名录↓↓1、国家等级景区（23 家）中山陵园风景区（5A，含明孝陵景区、灵谷景区、音乐台、美龄宫）夫子庙—秦淮风光带景区（5A，含大成殿、中国科举博物馆、李香君故居陈列馆、王导谢安纪念馆、秦大士故居展览馆）雨花台风景区（4A）内的雨花石博物馆总统府景区（4A）阅江楼景区（4A）朝天宫景区（4A）阳山碑材景区（4A）栖霞山风景区（4A）高淳老街历史文化景区（4A，含各收费景点）红山森林动物园（4A）珍珠泉风景区（4A）高淳国际慢城（4A，含文峰塔）金牛湖景区（4A）牛首山文化旅游区（4A）大报恩寺遗址公园景区（4A）天生桥景区（4A）莫愁湖公园景区（4A）幕燕滨江风貌区（3A）宝船厂遗址公园景区（3A）老山森林公园景区（3A）江宁台湾创意农业旅游区（3A）平山森林公园景区（3A）南京国防园（3A，含国防教育馆）2、市属博物馆（4家）太平天国历史博物馆（瞻园）民俗博物馆（甘熙宅第）江宁织造博物馆六朝博物馆3、南京城墙（含中华门瓮城、台城及开放段）以上名录不含原免费景区、博物馆，除此之外，市文旅局鼓励其他投资主体创办的景区、景点及文博场馆积极参与倡议活动。（人民日报） ,,无,无,无,2020-02-13 15:56,无,65,21,15
Iu0P4mwg3,【致敬最美逆行者 第七批江苏援湖北医疗队出征】2月13日，江苏再派700名医护人员出征武汉，他们分别来自江苏省人民医院、南京鼓楼医院、以及扬州、徐州多家医院。转发致敬，愿他们平安归来。 新华日报的微博视频  ,,无,无,无,2020-02-13 15:35,微博视频号,82,10,10
Iu0BLCPA2,【国务院联防联控机制发布会】国务院联防联控机制定于2月13日15时召开新闻发布会，介绍重要医用物资保障和医疗资源调配保障最新进展情况。正在直播↓↓转发关注！ 人民日报的微博视频 .  ,,无,无,无,2020-02-13 15:02,无,4,1,1
Iu0As2TVn,一声敬礼，两行热泪。一声鸣笛，包含万千。武汉加油！中国加油！ 南京发布的微博视频  ,,无,无,无,2020-02-13 14:59,微博视频号,52,2,11
Iu0gNaiva,#江苏疫情通报#2月13日江苏各市新型冠状病毒感染的肺炎疫情通报↓ ↓  [组图共12张] 原图 ,,"http://ww1.sinaimg.cn/large/a5f5fd2aly1gbuqscv8h4j20iw28l4qp.jpg,http://ww4.sinaimg.cn/large/a5f5fd2aly1gbuqsec9pxj20iw0kbwng.jpg,http://ww2.sinaimg.cn/large/a5f5fd2aly1gbuqsguhvmj20iw1xpnjt.jpg,http://ww1.sinaimg.cn/large/a5f5fd2aly1gbuqsi2lurj20iw0kd121.jpg,http://ww1.sinaimg.cn/large/a5f5fd2aly1gbuqsiltt4j20dw0dwq4t.jpg,http://ww2.sinaimg.cn/large/a5f5fd2aly1gbuqs91w92j20iw1edar8.jpg,http://ww2.sinaimg.cn/large/a5f5fd2aly1gbuqsls5ljj20iw2731kx.jpg,http://ww4.sinaimg.cn/large/a5f5fd2aly1gbuqsn86g3j20iw0whwqm.jpg,http://ww1.sinaimg.cn/large/a5f5fd2aly1gbuqsovvjnj20iw1bpwsn.jpg,http://ww4.sinaimg.cn/large/a5f5fd2aly1gbuqst8bv9j20iw2m2b29.jpg,http://ww3.sinaimg.cn/large/a5f5fd2aly1gbuqsxcc7qj20iw2i17wh.jpg,http://ww4.sinaimg.cn/large/a5f5fd2aly1gbuqszeqwkj20iw19pdw6.jpg",无,无,2020-02-13 14:10,无,3,29,9
ItZW97TPE,#江苏播报##共同战疫#【第七批江苏援湖北医疗队出征！】 2月13日，第七批江苏援湖北医疗队700名队员分别在南京、徐州、扬州等地机场集结完毕，启程奔赴湖北省武汉市，全力支援当地开展新冠肺炎医疗救治工作。2月12日晚上，接到国务院应对新型冠状病毒肺炎疫情联防联控机制医疗救治组通知后，江苏省卫生健康委紧急部署医疗队组建工作。各相关设区市、相关医疗机构积极响应，700人的第七批江苏援湖北医疗队很快组队完毕。其中，江苏省人民医院组建1支208人的医疗队，整建制接管武汉市第一医院1个重症监护室。徐州市组建1支医疗队（163人），扬州市组建1支医疗队（164人），南京鼓楼医院组建1支医疗队（163人），这3支医疗队将和来自全国其他地区的6支医疗队，整建制接管武汉市第一医院9个重症病区。江苏省卫生健康委派出2名干部。医疗队人员由三级医院医务人员组成，专业主要包括呼吸与危重症医学科、传染病或感染科、重症医学科等。每支医疗队确定临时党支部书记、领队和联络员各一名。此前，我省已派出1792名医务工作者赴湖北，主要在武汉市开展疫情防控工作，在黄石市开展对口支援工作。加上此次出征的700人，目前江苏共有8支队伍，2492名英雄儿女西征湖北。今天，省政府办公厅等单位还派出5人，一同前往武汉开展相关保障工作。 [组图共6张] 原图 ,,"http://ww3.sinaimg.cn/large/a5f5fd2agy1gbuut461wyj20m70g61ff.jpg,http://ww1.sinaimg.cn/large/a5f5fd2agy1gbuut037prj20mc0glqpc.jpg,http://ww2.sinaimg.cn/large/a5f5fd2agy1gbuut6wsr8j20mb0goh59.jpg,http://ww4.sinaimg.cn/large/a5f5fd2agy1gbuut9y6ncj20me0grwig.jpg,http://ww1.sinaimg.cn/large/a5f5fd2agy1gbupc2cju9j20dw0dwtfm.jpg,http://ww3.sinaimg.cn/large/a5f5fd2agy1gbuutc8r21j20p30gpgp2.jpg",无,无,2020-02-13 13:19,无,84,25,47
