#及时关注#【http://t.cn/A6P6ioI5 】1月29日，南京市新型冠状病毒感染的肺炎疫情防控工作指挥部交通工作组发布通告，将于http://t.cn/A6P6ioMN 。通告说，为坚决遏制新型冠状病毒感染的肺炎疫情扩散，根据省市相关工作部署，自2020年1月30日零时起，对该市范围内15个高速公路收费站出口及G36宁洛高速新华路出口、宁合高速侯庄、瓦殿出口实行交通管控，其他高速公路出口正常通行。期间，南京市将根据省新型冠状病毒感染的肺炎疫情防控工作领导小组有关加强全省高速公路疫情防控工作要求，结合省高速公路省界查控点布设情况，动态调整收费站出口交通管控措施。南京地铁及城市公交运营企业将根据客流情况和疫情防控要求，合理调整发车间隔、首末班时间等。请广大驾乘人员提早做好出行规划，合理安排出行路线，服从现场指挥，有序安全通行。 原图 
【#人民直播#：#卫健委疫情预防新闻发布会#】国家卫健委1月29日举行新闻发布会，介绍新型冠状病毒感染的肺炎疫情预防公众指导建议有关情况。@人民日报 全程直播，共同关注↓↓ 人民日报的微博视频 .  
【国家卫健委回应500万人离开武汉：我们共同的敌人是疾病！】国家卫生健康委今天15时召开新闻发布会。发布会上国家卫健委回应500万人离开武汉称：我们共同的敌人是疾病，不是武汉人。隔离的是疫情，而不是真情。温暖转发！#抗击疫情 央企行动# 人民网的微博视频  
江苏新型冠状病毒感染的肺炎疫情通报↓ ↓  [组图共10张] 原图 
#江苏播报#【江苏首个新型冠状病毒检测试剂获批】近日，从江苏省医疗器械检验所获悉，江苏硕世生物科技股份有限公司研发的新型冠状病毒（2019）核酸检测试剂盒 （荧光 PCR 法），已于 1 月 28 日完成所有项目的检验，符合产品技术要求，成为江苏省法定检验机构检定合格的首个新型冠状病毒检测试剂。该试剂盒主要用于测定疑似患者的样本中是否有新型冠状病毒。目前，该公司生产部门仍在持续奋战，预计每天生产 10-20 万人份的诊断试剂。 原图 
【中央机关及其直属机构公务员考试录用、公开遴选和公开选调面试时间推迟】1月28日，国家公务员局发布《关于推迟中央机关及其直属机构2020年度公务员考试录用、公开遴选和公开选调面试时间的公告》。公告称，为贯彻落实党中央、国务院关于新型冠状病毒感染的肺炎预防控制工作的有关要求，经研究，中央机关及其直属机构2020年度公务员考试录用、公开遴选和公开选调面试时间推迟，具体安排另行通知，请考生耐心等待。感谢各位考生的理解支持。 [组图共2张] 原图 
【提醒！返程高峰将至，#警惕高速服务区成防疫盲区#】随着一些地区不断升级防控举措，限制外来车辆进入，大量外地车辆和人口扎堆聚集在高速公路服务区。由于服务区缺乏完备的防疫条件，容易成为疫情防控的盲区。当前疫情防控强调“居家隔离”，那些进不了异乡、归途遥远的游客，交叉感染的风险较大。转发提醒！ 原图 
#最新疫情地图# 截止1月29日8点，全国确诊5997人，疑似9239人，死亡132人，治愈103人。西藏也出现感染者，河南、安徽感染者追平广东、浙江，湖南、重庆、山东、江西过百，湖北的毗邻省份疫情较重，地域关系明显。 详情请戳→http://t.cn/A6v1QaGR  [组图共2张] 原图 
#江苏播报#【江苏新增29例新型冠状病毒感染的肺炎确诊病例】2020年1月28日0-24时，江苏省报告新型冠状病毒感染的肺炎新增确诊病例29例。其中8个设区市新增确诊病例中，南京市4例、无锡市3例、苏州市8例、淮安市1例、盐城市5例、扬州市3例、泰州市4例、宿迁市1例。新增确诊病例中，13例有湖北居住史，13例有武汉旅行史，2例为此前确诊病例的密切接触者。年龄最大的73岁，最小的26岁。女性14人，男性15人。均已在定点医院救治，病情稳定。已追踪到密切接触者174人，均在接受隔离医学观察。截至1月28日24时，江苏省累计报告新型冠状病毒感染的肺炎确诊病例99例，其中，重症病例1例，出院病例1例。确诊病例中，南京市14例、无锡市9例、徐州市8例、常州市8例、苏州市20例、南通市6例、连云港市3例、淮安市3例、盐城市6例、扬州市8例、镇江市2例、泰州市8例、宿迁市4例；重症病例中，镇江市1例；出院病例中，苏州市1例。目前，江苏省追踪到密切接触者1535人，已解除医学观察52人，尚有1483人正在接受医学观察。专家提醒：请从武汉来江苏、去过武汉以及途经武汉来江苏的所有人员，主动、尽快到社区居（村）委会进行登记，并进行体温检测。如果没有症状，最好与家人在家进行医学观察14天，关注身体状况，每天早晚各测体温1次（包括家人），并记录在册。期间如出现呼吸道症状或发热，应拨打12320了解附近设有发热门诊的医疗机构信息，前往发热门诊就诊。避免采用公共交通，可以呼叫120或开车前往，开车时注意打开车窗保持通风，全程佩戴医用防护口罩。 原图 
#夜思#万众一心，坚决打赢疫情防控阻击战！ 晚安！  原图 
"""#江苏播报#【致江苏广大农民朋友的一封信】为加强农村地区新型冠状病毒感染的肺炎疫情防控工作，江苏省疫情防控工作领导小组对外发布《关于加强农村地区新型冠状病毒感染的肺炎疫情防控工作的通知》（以下简称 """" 通知 """"）。针对农村地区疫情防控特点，通知明确提出 """" 十个要 """" 工作要求，以切实抓好农村地区防控工作。同时，发出《致广大农民朋友一封信》，倡导农民群众做到 """" 八个要 """"，即返乡离乡要报告、自我防护要加强、有了症状要就诊、公众活动要取消、集体聚餐要禁止、清扫庭院要勤快、造谣传谣要抵制、野生动物要远离，突出群众主体意识、提高自我保护意识，发动农民群众共同打一场群防群控的疫情阻击战。 原图 """
#江苏播报#【江苏省政府办公厅发出通知：企业不早于2月9日24时前复工】1月 28日，省政府办公厅发出关于延迟企业复工的通知，要求省内各类企业不早于2月9日24时前复工。为切实加强新型冠状病毒感染的肺炎疫情防控工作，减少人员聚集，阻断疫情传播，坚决打赢疫情防控阻击战，更好保障人民群众生命安全和身体健康，按照党中央、国务院防控工作部署，根据《中华人民共和国突发事件应对法》《中华人民共和国传染病防治法》和我省重大突发公共卫生事件一级响应机制有关规定，经省政府研究决定，延迟我省企业复工。通知指出，省内各类企业不早于2月9日24时前复工。涉及保障公共事业运行必需（供水、供气、供电、通讯等行业）、疫情防控必需（医疗器械、药品、防护品生产和销售等行业）、群众生活必需（超市卖场、农贸市场、食品生产和物流供应等行业）及其他涉及重要国计民生的相关企业除外。企业要依法保障职工合法权益。通知要求，各地要坚决落实属地责任，加强分类指导，督促企业强化主体责任，采取有效防控和服务保障措施，确保社会平稳有序。企业复工前要根据疫情防控情况，实施检疫查验和健康防护，确保安全复工；复工后要进一步强化责任，严格落实各项防控措施，防止出现疫情，强化安全生产。确因工作需要近期返苏的人员，各地各相关部门及所在单位要加强检疫查验和健康防护，所在单位要及时报告相关信息；对来自或去过疫情重点地区的人员及其密切接触者，按照规定一律严格落实医学观察、隔离等措施，责任到人，确保做到全覆盖、不遗漏。 原图 
#江苏播报#【14270名湖北武汉行程史来宁人员全部核查在册】1月28日上午南京召开疫情防控通气会，南京市民政局相关领导介绍，经过几天努力，共核查了14270名往返湖北武汉来宁人员，部分人员已离开南京，其余均在家自行隔离，暂未发现身体异常。阻断传染源是当下各级政府疫情防控重点，从1月24日下午以来，在前期摸排的基础上南京全市开展对1月10日以来往返武汉的在宁人员进行重点摸排，共核查出1万4千多名湖北武汉来宁人员，其中有部分暂不在南京，其余采取自行隔离措施，社区和卫健部门与相关人员建立24小时联系通道。南京民政部门在全市社区推广“邻里守望、居家观察”工作法，社区为居家隔离人员免费保障其生活必需品，医务人员每天两次上门测体温察变化。针对当下口罩脱销，南京商务局呼吁居民尽量减少公共出行，减少口罩使用。南京市发改委发言人介绍，近7日来南京实体店（药店、超市）共销售口罩1365万只，目前南京口罩生产企业已具备日产近6万片产能，一周内日产达10万片，且南京已与韩国、日本、澳大利亚等相关企业联系口罩进口事宜，已落实进口韩国KF94型口罩，今天下午来自韩国的13万只口罩抵达南京禄口机场。现有口罩将优先保障医院、公共交通和社区工作人员。1月27日，南京部分超市生鲜货架被市民抢购一空。南京市商务局发言人介绍，前几日生鲜产品供应按照往年春年供应量，而现在居民多在家休闲，众彩、苏果等供应方已加大供应，将恢复到日常供应量，生鲜产品供应有保障，请市民放心。 
【南京疫情防控通气会信息速递：#13万只进口口罩今天下午抵达南京# 】南京商务局副局长张雁宁表示：今天下午2点，将有13万只进口口罩到达禄口国际机场 。JSTV荔枝视频的秒拍视频  
南京交通、社区全面防控，全面保供防疫物资……南京市疫情防控工作通气会发布：南京疫情总体可防可控。  [组图共6张] 原图 
